,county_year,eyewear_coverage_indicator,monthlyconsolidatedpremiumi,dental_coverage_indicator,hearing_aides_coverage_indicator,treated,untreated,excluded,persistent_treated,persistent_excluded,year,specialist_min_copay,county_encoded,Median_Household_Income,Total_Population,Percent_Hispanic,Percent_NonHispanic_Black,Percent_Unemployed,Percent_Female,Percent_Below_Poverty,Percent_HS,Percent_College
90,01360_2008,0.6153846153846154,34.12820512820513,0.3076923076923077,0.28205128205128205,0.0,0.0,0.0,0.0,1.0,2008.0,27.142857142857142,16.0,46063.0,659240.0,2.910776045142892,40.78165766640374,7.170686089051756,52.62241368848978,13.984615003468438,86.28648860743323,28.130560548960204
91,01360_2009,0.6829268292682927,43.62682926829268,0.5609756097560976,0.34146341463414637,0.0,0.0,0.0,0.0,1.0,2009.0,27.428571428571427,16.0,44718.0,662212.0,3.0890409717733895,40.594854819906615,7.989157399227949,52.644319341842184,15.200840804320078,86.0906450817019,28.120663936856733
92,01360_2010,0.5757575757575758,58.65151515151515,0.5454545454545454,0.24242424242424243,0.0,0.0,0.0,0.0,1.0,2010.0,28.90625,16.0,45244.0,656912.0,3.436837810848333,41.65017536595465,4.370471426405942,52.67372189882359,15.473801526100548,86.55234098889343,28.784738048828533
93,01360_2011,0.6470588235294118,30.470588235294116,0.5882352941176471,0.17647058823529413,0.0,0.0,0.0,0.0,1.0,2011.0,25.58823529411765,16.0,45750.0,657486.0,3.649355271443042,41.83739273535863,9.328810421373804,52.70104610592469,16.192530924261593,86.72541923994567,28.953298553636458
94,01360_2012,0.6470588235294118,30.941176470588236,0.5882352941176471,0.11764705882352941,1.0,0.0,0.0,1.0,1.0,2012.0,27.352941176470587,16.0,45415.0,658464.0,3.761785002672887,42.021279826991304,9.973110211381915,52.66893862079021,17.042547848113827,87.24845346517083,29.283486261492364
95,01360_2013,0.5882352941176471,34.73529411764706,0.5882352941176471,0.058823529411764705,1.0,0.0,0.0,1.0,1.0,2013.0,27.941176470588236,16.0,45429.0,658552.0,3.8034961552011075,42.143217240248305,10.314130642369133,52.66190065476985,17.99281007520407,87.41211539158482,30.0148588410104
96,01360_2014,0.5384615384615384,29.384615384615383,0.7692307692307693,0.07692307692307693,1.0,0.0,0.0,1.0,1.0,2014.0,30.384615384615383,16.0,45239.0,658834.0,3.812189413418251,42.12381267511999,9.937766862947562,52.713430090128924,18.698099623896827,87.74313226801588,30.33017920532222
97,01360_2015,0.6428571428571429,32.285714285714285,0.7142857142857143,0.14285714285714285,1.0,0.0,0.0,1.0,1.0,2015.0,32.857142857142854,16.0,45610.0,659026.0,3.7921113886250315,42.15766904492387,9.121847801829949,52.72098521150911,18.774694053571068,88.44009357955274,30.793605846699432
98,01360_2016,0.8125,40.1875,0.75,0.5,1.0,0.0,0.0,1.0,1.0,2016.0,30.3125,16.0,47220.0,659096.0,3.6892956413026328,42.33965916952918,8.217166200763957,52.66683457341571,18.104171480231177,88.99477019571977,31.44024730047501
99,01360_2017,0.5833333333333334,38.583333333333336,0.75,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,2017.0,25.833333333333332,16.0,49321.0,659460.0,3.7442756194462135,42.44806356716101,7.687325612447549,52.63806750978072,17.57760594892373,89.36176875861206,31.915812172294704
100,01360_2018,0.8333333333333334,27.11111111111111,0.8888888888888888,0.6111111111111112,0.0,0.0,1.0,1.0,1.0,2018.0,33.888888888888886,16.0,51979.0,659892.0,3.795772641583775,42.54453759099974,7.256563351947768,52.66680002182176,17.00477715398184,89.74332118057103,32.4162306231782
101,01360_2019,0.9565217391304348,25.434782608695652,1.0,0.6521739130434783,0.0,0.0,1.0,1.0,1.0,2019.0,29.347826086956523,16.0,53901.0,659680.0,3.8741511035653655,42.80302570943488,6.4725345828439655,52.69933907349018,16.023557264729487,90.06454797517694,33.379952550678944
102,01380_2007,0.2,103.04,0.4,0.2,0.0,0.0,0.0,0.0,0.0,2007.0,27.0,1865.0,36515.0,88029.0,1.4063547240114054,9.92968226379943,7.744379893912604,52.5270081450431,19.00113268797366,80.42066296483257,19.538953390543494
103,01380_2008,0.36363636363636365,42.59090909090909,0.22727272727272727,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,2008.0,29.285714285714285,1865.0,38508.0,88520.0,,,6.567308857385192,52.3892905558066,18.569541641562775,82.36857501044715,21.469285415796072
104,01380_2009,0.5217391304347826,50.630434782608695,0.6086956521739131,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,2009.0,30.952380952380953,1865.0,37691.0,88550.0,1.5923207227555054,10.00790513833992,8.464810326920222,52.441558441558435,18.011174732175842,80.95222534474871,20.273184759166067
105,01380_2010,0.35294117647058826,72.88235294117646,0.5294117647058824,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,2010.0,28.75,1865.0,39345.0,91762.0,2.0400601556199733,10.023757110786601,4.302361023188202,52.223142477278174,17.71078294789635,82.93048922163419,21.48573641409578
106,01380_2011,0.2,79.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,22.0,1865.0,39702.0,92269.0,2.1621563038506975,10.078141087472499,8.316420556605314,52.12476563092696,17.382492358126967,82.8627318934693,21.586736575432518
107,01380_2012,0.2,79.2,0.6,0.0,0.0,1.0,0.0,0.0,0.0,2012.0,22.0,1865.0,40701.0,92528.0,2.23175687359502,10.074788172228947,9.12076394549901,52.07504755317309,17.9436775262286,83.24982447181975,21.86761983787579
108,01380_2013,0.2,87.8,0.6,0.0,0.0,1.0,0.0,0.0,0.0,2013.0,21.0,1865.0,42844.0,92666.0,2.3039734098806464,10.044676580407055,9.155907260863529,52.025554140677265,17.195787616474608,83.80287304092728,21.122112211221122
109,01380_2014,0.42857142857142855,53.285714285714285,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,2014.0,27.857142857142858,1865.0,42703.0,92780.0,2.3431774089243373,9.893295968958828,7.918879768227908,52.081267514550554,18.66840011899122,84.04079031230083,22.1478648820905
110,01380_2015,0.5714285714285714,51.57142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.0,0.0,2015.0,27.857142857142858,1865.0,43125.0,92737.0,2.4035713900600624,9.873081941404186,7.085398933682536,52.102181437829564,17.91571929979471,84.29934786066487,21.806903133449975
111,01380_2016,0.8888888888888888,63.0,0.7777777777777778,0.5555555555555556,0.0,1.0,0.0,0.0,0.0,2016.0,25.555555555555557,1865.0,43657.0,92641.0,2.3931088826761373,9.763495644477068,7.640391308437589,52.22309776448873,18.27807250221043,84.8625451320707,21.67922974599354
112,01380_2017,0.5,67.5,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,2017.0,21.666666666666668,1865.0,44888.0,92590.0,2.4678691003348097,9.831515282427908,6.559606142304536,52.19462144940058,16.274229794205883,85.85676291793312,22.52722897669706
113,01380_2018,0.8181818181818182,48.36363636363637,0.8181818181818182,0.36363636363636365,0.0,1.0,0.0,0.0,0.0,2018.0,37.27272727272727,1865.0,46265.0,92585.0,2.6051736242371875,9.91845331317168,5.347076444088025,52.13587514176162,15.177829713235049,87.42058049157325,23.940153557521004
114,01380_2019,0.9411764705882353,33.05882352941177,1.0,0.5882352941176471,0.0,1.0,0.0,0.0,0.0,2019.0,32.35294117647059,1865.0,48094.0,92556.0,2.6751372142270626,10.143048532780155,4.7138126773888365,51.84753014391288,14.582826024395104,87.38169355092286,23.500927585447915
115,01420_2009,0.6578947368421053,28.27368421052632,0.6052631578947368,0.3684210526315789,0.0,0.0,0.0,0.0,1.0,2009.0,25.857142857142858,15.0,30270.0,12632.0,0.19791006966434455,70.63806206459785,12.326997601033401,53.594046865104495,25.845564773452455,73.37138602804319,13.512842784464572
116,01420_2010,0.4230769230769231,47.88461538461539,0.5,0.19230769230769232,0.0,0.0,0.0,0.0,1.0,2010.0,28.75,15.0,29714.0,11731.0,0.9035887818600289,72.78151905208422,7.227198697068404,53.42255562185662,27.323773324118868,73.36742722265932,12.745869394177815
117,01420_2011,0.45454545454545453,48.09090909090909,0.6363636363636364,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,2011.0,25.90909090909091,15.0,27905.0,11538.0,0.7106950944704455,73.47027214421911,15.818965517241379,53.258797018547405,27.283035324901878,74.28837456770417,13.740356477786644
118,01420_2012,0.5833333333333334,44.416666666666664,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,1.0,2012.0,29.583333333333332,15.0,28023.0,11304.0,0.6369426751592357,73.86765746638359,17.607174103237096,53.2554847841472,23.562449852901846,76.18791223583254,14.16072149683672
119,01420_2013,0.5833333333333334,50.208333333333336,0.6666666666666666,0.08333333333333333,1.0,0.0,0.0,1.0,1.0,2013.0,30.416666666666668,15.0,26230.0,11086.0,0.7396716579469601,73.777737687173,17.489520260829064,52.7963196824824,26.731591881314284,73.87472885032538,14.398047722342733
120,01420_2014,0.5454545454545454,47.72727272727273,0.7272727272727273,0.09090909090909091,1.0,0.0,0.0,1.0,1.0,2014.0,31.818181818181817,15.0,25678.0,10918.0,0.9342370397508701,73.49331379373511,16.720854621458432,52.830188679245275,29.2540900268047,72.68104988319362,13.205991480005498
121,01420_2015,0.6666666666666666,47.416666666666664,0.6666666666666666,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,2015.0,33.333333333333336,15.0,25876.0,10742.0,0.3351331223235896,74.05511078011543,13.181590795397701,52.29007633587786,28.500328669358627,74.14295628036086,14.142956280360858
122,01420_2016,0.8571428571428571,51.714285714285715,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,1.0,1.0,2016.0,30.357142857142858,15.0,27914.0,10565.0,0.47326076668244205,74.64268812115475,12.266009852216749,52.24798864174161,28.690089746037806,74.80809490579205,12.281926029309139
123,01420_2017,0.6,51.2,0.7,0.4,0.0,0.0,1.0,1.0,1.0,2017.0,26.5,15.0,29785.0,10362.0,0.6851959081258444,74.38718394132407,11.208846443830108,52.7504342790967,30.227561285281762,75.96602972399151,13.743807501769286
124,01420_2018,0.8333333333333334,41.25,0.8333333333333334,0.5,0.0,0.0,1.0,1.0,1.0,2018.0,34.166666666666664,15.0,30833.0,10236.0,0.6838608831574834,74.11098085189526,11.517788584591758,52.81359906213364,27.923556787800774,77.49433106575964,14.115646258503398
125,01420_2019,0.9285714285714286,35.57142857142857,1.0,0.5714285714285714,0.0,0.0,1.0,1.0,1.0,2019.0,31.785714285714285,15.0,30036.0,10079.0,0.49608096041273936,74.36253596586963,9.90281061203047,52.16787379700367,26.811594202898554,78.34890965732087,14.684225431888981
126,01480_2007,0.7058823529411765,45.32941176470588,0.23529411764705882,0.29411764705882354,0.0,0.0,0.0,0.0,1.0,2007.0,22.5,5.0,38596.0,401616.0,1.5579558583323374,34.25187243536114,7.083484701429818,52.139854985857134,19.97951730990615,81.48378785461028,19.368561164799154
127,01480_2008,0.5897435897435898,33.94358974358974,0.2564102564102564,0.3076923076923077,0.0,0.0,0.0,0.0,1.0,2008.0,25.405405405405407,5.0,40667.0,404012.0,1.7665316871776087,34.10839282001525,7.334133013461282,52.149936140510675,19.416618380468254,82.06213219566901,19.550329699127868
128,01480_2009,0.5714285714285714,31.65714285714286,0.5714285714285714,0.34285714285714286,0.0,0.0,0.0,0.0,1.0,2009.0,26.818181818181817,5.0,40476.0,405331.0,1.7590561787773449,34.172811850068214,8.41166596726815,52.16181343149179,19.102173420303725,82.05912099152832,19.691358736824295
129,01480_2010,0.5151515151515151,53.53030303030303,0.48484848484848486,0.24242424242424243,0.0,0.0,0.0,0.0,1.0,2010.0,29.6875,5.0,40996.0,408620.0,2.166805344819147,34.4180412118839,4.842862767853442,51.98472908815036,19.207039445945508,82.26963259488393,19.7629986807988
130,01480_2011,0.6842105263157895,31.157894736842106,0.5789473684210527,0.15789473684210525,0.0,0.0,0.0,0.0,1.0,2011.0,24.72222222222222,5.0,42187.0,410520.0,2.297086621845464,34.52645425314236,10.372017269460459,51.97335087206469,19.175833196519456,82.93972042072318,20.054320839038777
131,01480_2012,0.65,30.25,0.6,0.1,1.0,0.0,0.0,1.0,1.0,2012.0,25.789473684210527,5.0,42973.0,412297.0,2.3924501027172163,34.68810105336687,11.126868057632608,51.97709418210659,19.48910794814679,83.63889013402662,20.288149775128126
132,01480_2013,0.6,33.875,0.6,0.1,1.0,0.0,0.0,1.0,1.0,2013.0,25.789473684210527,5.0,43028.0,413188.0,2.4736923627985323,34.71083380930715,11.930614956608396,52.023292060756845,19.79701587097317,83.93689467873048,20.701894789883585
133,01480_2014,0.5714285714285714,33.92857142857143,0.7857142857142857,0.14285714285714285,1.0,0.0,0.0,1.0,1.0,2014.0,27.142857142857142,5.0,43844.0,414045.0,2.5866753613737634,34.854182516393145,11.07903038178979,52.109553309422886,19.88933877817545,84.85810340573919,21.408397803889223
134,01480_2015,0.6666666666666666,38.8,0.7333333333333333,0.13333333333333333,0.0,1.0,0.0,1.0,1.0,2015.0,27.666666666666668,5.0,43809.0,414251.0,2.635358755923341,34.96406767877446,9.836238551470897,52.15074918346606,19.27069292581042,85.27447025794385,21.96384320586825
135,01480_2016,0.8125,45.5625,0.75,0.5,0.0,0.0,1.0,1.0,1.0,2016.0,27.8125,5.0,44263.0,414291.0,2.6447593599667867,35.201585359083346,8.696854182284106,52.13581757749988,19.474122174836918,85.7773751968948,22.512395732157604
136,01480_2017,0.6153846153846154,42.61538461538461,0.7692307692307693,0.3076923076923077,0.0,0.0,1.0,1.0,1.0,2017.0,25.0,5.0,45802.0,414328.0,2.7553049757679906,35.22812843930412,7.467463082084927,52.21949759610743,19.336410449015094,86.27291773900058,23.03373230195956
137,01480_2018,0.8125,35.0,0.875,0.5,0.0,0.0,1.0,1.0,1.0,2018.0,35.0,5.0,46166.0,414659.0,2.887432806233556,35.354351406818616,6.198887710438617,52.26728468452391,19.280387540522884,86.22717402655394,22.93958566649502
138,01480_2019,0.8947368421052632,32.421052631578945,1.0,0.5789473684210527,0.0,0.0,1.0,1.0,1.0,2019.0,31.57894736842105,5.0,47583.0,414114.0,2.902099421898318,35.54238687897536,5.831853966232659,52.33993538011272,18.78060851387586,86.46669392263608,23.19949217825404
139,01500_2007,0.625,38.025,0.375,0.2916666666666667,0.0,0.0,0.0,0.0,1.0,2007.0,22.857142857142858,2.0,41973.0,224542.0,1.6700661791557925,52.45076644903849,8.267294726147593,52.480159613791635,17.74466123828545,82.89372215240489,30.358876956472063
140,01500_2008,0.5581395348837209,22.088372093023256,0.2558139534883721,0.27906976744186046,0.0,0.0,0.0,0.0,1.0,2008.0,24.878048780487806,2.0,43751.0,225395.0,1.8403247631935047,52.722110073426656,6.906592447665502,52.33967035648528,17.684847075241308,83.9936754633503,29.96922815127838
141,01500_2009,0.6111111111111112,31.408333333333335,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,2009.0,27.272727272727273,2.0,43015.0,224369.0,1.8964295424055908,52.694891005441924,7.553844743836496,52.38869897356586,17.804489649149843,84.32465660505342,30.53671358317789
142,01500_2010,0.4074074074074074,51.425925925925924,0.5185185185185185,0.18518518518518517,0.0,0.0,0.0,0.0,1.0,2010.0,28.6,2.0,43725.0,228018.0,3.147558526081274,53.571209290494615,3.945269911065858,52.40200335061267,18.946663793459173,84.69513411622259,30.525801635949612
143,01500_2011,0.6428571428571429,42.0,0.7142857142857143,0.07142857142857142,0.0,0.0,0.0,0.0,1.0,2011.0,25.76923076923077,2.0,44587.0,228939.0,3.3532949825062572,53.93314376318583,8.600694914489418,52.420513761307596,19.68741468741469,84.63383708577499,31.170282032829583
144,01500_2012,0.5,42.714285714285715,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,1.0,2012.0,28.46153846153846,2.0,44401.0,229376.0,3.4384591238839284,54.371861049107146,8.701476216511756,52.470615931919646,20.399213533030707,85.28230214254482,30.920693047660695
145,01500_2013,0.5,47.82142857142857,0.6428571428571429,0.07142857142857142,1.0,0.0,0.0,1.0,1.0,2013.0,29.23076923076923,2.0,44790.0,228980.0,3.4810900515328846,54.91003581098786,8.880958731501835,52.427722945235395,21.203756081004638,85.55770162638802,31.4719391759543
146,01500_2014,0.5,51.416666666666664,0.75,0.08333333333333333,1.0,0.0,0.0,1.0,1.0,2014.0,30.416666666666668,2.0,44830.0,228850.0,3.4765129997815163,55.39873279440681,8.923990695365152,52.45313524142451,21.958275885450806,84.95936616655794,31.274461839530332
147,01500_2015,0.6153846153846154,51.0,0.6923076923076923,0.15384615384615385,1.0,0.0,0.0,1.0,1.0,2015.0,31.923076923076923,2.0,44369.0,228138.0,3.415038266312495,55.84821467708142,8.841185934267983,52.53048593395226,22.59070358922373,85.35679427393991,31.115117666196724
148,01500_2016,0.8,54.53333333333333,0.7333333333333333,0.5333333333333333,1.0,0.0,0.0,1.0,1.0,2016.0,29.333333333333332,2.0,45358.0,227392.0,3.3114621446664794,56.68932943990993,8.447767958305008,52.61926540951308,21.3116687532887,85.51295378218455,31.45956607495069
149,01500_2017,0.5454545454545454,55.36363636363637,0.7272727272727273,0.36363636363636365,1.0,0.0,0.0,1.0,1.0,2017.0,25.454545454545453,2.0,46545.0,227120.0,3.3585769637196194,57.126188798872846,7.638920680846388,52.68140190207819,20.82939723140646,85.68022609464364,32.25532085883818
150,01500_2018,0.7692307692307693,45.38461538461539,0.8461538461538461,0.46153846153846156,1.0,0.0,0.0,1.0,1.0,2018.0,34.61538461538461,2.0,47990.0,226941.0,3.414543868230069,57.509661101343525,7.5733632237555355,52.69519390502377,20.694189755513793,85.57337278895241,32.07835139494275
151,01500_2019,0.8823529411764706,34.88235294117647,1.0,0.5294117647058824,0.0,0.0,1.0,1.0,1.0,2019.0,31.470588235294116,2.0,50124.0,226941.0,3.5154511525021923,57.79475722764948,6.5836200199755845,52.82959006966569,19.352602948351414,86.73175267317527,33.37583848044099
152,01570_2007,0.6470588235294118,42.30588235294118,0.29411764705882354,0.29411764705882354,0.0,0.0,0.0,0.0,1.0,2007.0,23.4375,1.0,50453.0,75011.0,,,4.872199801134702,49.875351615096456,9.958091643307153,78.47760188615696,13.89455748618073
153,01570_2008,0.5,38.03333333333333,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,2008.0,26.724137931034484,1.0,49692.0,77602.0,,,5.571637232771212,50.0592768227623,10.274990958650896,76.93460673725475,12.940294778915812
154,01570_2009,0.6585365853658537,42.43170731707317,0.5609756097560976,0.34146341463414637,0.0,0.0,0.0,0.0,1.0,2009.0,27.142857142857142,1.0,48425.0,77585.0,1.5041567313269317,8.787781143262228,7.406083273747319,49.798285751111685,11.296316099021547,78.91529670830327,14.497513193363453
155,01570_2010,0.5172413793103449,57.93103448275862,0.4827586206896552,0.27586206896551724,0.0,0.0,0.0,0.0,1.0,2010.0,27.40740740740741,1.0,48837.0,80658.0,1.9663269607478489,8.541000272756577,3.58568876746874,49.97644375015498,10.633818186486591,79.27980570823367,14.46962365100524
156,01570_2011,0.625,34.9375,0.5625,0.1875,0.0,0.0,0.0,0.0,1.0,2011.0,26.5625,1.0,49200.0,82363.0,2.0518922331629494,8.736932846059517,9.689675395874238,50.0734553136724,13.39556855246879,79.92043812547942,14.565531512567564
157,01570_2012,0.6470588235294118,30.941176470588236,0.5882352941176471,0.11764705882352941,0.0,1.0,0.0,0.0,1.0,2012.0,27.352941176470587,1.0,49652.0,83530.0,2.0747036992697234,8.80881120555489,10.661173633440514,49.95570453729199,14.81947011706716,80.72867402347171,14.901033455946749
158,01570_2013,0.5882352941176471,34.73529411764706,0.5882352941176471,0.058823529411764705,1.0,0.0,0.0,1.0,1.0,2013.0,27.941176470588236,1.0,50786.0,84521.0,2.1485784597910578,8.998947007252635,10.764029067420267,49.975745672673064,15.227247863663438,81.9607910813516,15.481655334276738
159,01570_2014,0.5454545454545454,41.27272727272727,0.7272727272727273,0.09090909090909091,1.0,0.0,0.0,1.0,1.0,2014.0,31.818181818181817,1.0,51317.0,85242.0,2.183196077051219,9.25365430186997,9.471680152308425,49.96597921212548,16.080432245099338,82.40745472819884,15.480145142331475
160,01570_2015,0.75,40.5,0.6666666666666666,0.16666666666666666,1.0,0.0,0.0,1.0,1.0,2015.0,35.833333333333336,1.0,51859.0,85864.0,2.227941861548495,9.371797260784497,8.359355638166047,49.756591819621725,16.001574277263618,83.15498092698242,15.579110826047332
161,01570_2016,0.9285714285714286,49.357142857142854,0.7142857142857143,0.5714285714285714,1.0,0.0,0.0,1.0,1.0,2016.0,32.857142857142854,1.0,54042.0,86576.0,2.2650619109221957,9.354786545924968,6.4009750152346125,49.75743855109961,13.703751907900186,83.48319845472409,16.103839877443633
162,01570_2017,0.7,44.7,0.7,0.4,1.0,0.0,0.0,1.0,1.0,2017.0,29.0,1.0,53483.0,86937.0,2.303967240645525,9.298687555356178,5.7588805166846075,49.999424870883516,13.716975581053251,84.17706811844377,16.005510556367017
163,01570_2018,0.9166666666666666,40.5,0.8333333333333334,0.5,0.0,0.0,1.0,1.0,1.0,2018.0,33.333333333333336,1.0,54887.0,87306.0,2.392733603646943,9.405997296863903,5.327619372275926,49.88316954161226,13.203810684446736,84.7523806385713,16.460179907080956
164,01570_2019,0.8888888888888888,29.349999999999998,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,2019.0,30.88235294117647,1.0,58308.0,87989.0,2.424166657195786,9.56710497903147,5.3370372191356505,49.978974644557844,12.20844250363901,84.55326908048971,16.08491794738213
165,01580_2007,0.6296296296296297,38.614814814814814,0.25925925925925924,0.25925925925925924,0.0,0.0,0.0,0.0,0.0,2007.0,20.625,8.0,66966.0,176636.0,3.3922869630199957,9.59600534432392,3.9911308203991127,51.05924047193098,7.072756683223495,91.11922675117857,39.03379013071838
166,01580_2008,0.5581395348837209,19.90232558139535,0.2558139534883721,0.27906976744186046,0.0,0.0,0.0,0.0,0.0,2008.0,24.634146341463413,8.0,70579.0,183014.0,3.646715551815708,9.628225163102275,4.058117243466855,51.00921240997957,6.388345771486795,91.89038362349599,39.7735632086719
167,01580_2009,0.6444444444444445,30.08888888888889,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2009.0,25.897435897435898,8.0,67534.0,182996.0,3.765656079914315,9.702397866620036,4.511353909672222,50.87980065138036,6.404038841815711,91.50401075063665,39.92667004006603
168,01580_2010,0.5405405405405406,39.71621621621622,0.5675675675675675,0.21621621621621623,0.0,0.0,0.0,0.0,0.0,2010.0,28.428571428571427,8.0,68380.0,187880.0,5.189482648499042,10.170321481796892,2.771786449263891,51.011283798169046,7.3577102414206665,91.45024849741098,39.619530856095594
